"customer_id","customer_name","age","product_id","product_name","category","order_id","ship_mode","sales"
"MM-18280","Muhammed MacIntyre",59,"OFF-FA-10004395","Plymouth Boxed Rubber Bands by Plymouth","Office Supplies","CA-2017-112172","Second Class","14.13"
"BD-11320","Bill Donatelli",68,"OFF-BI-10004632","Ibico Hi-Tech Manual Binding System","Office Supplies","CA-2015-121699","Standard Class","64.75"
"SC-20575","Sonia Cooley",58,"OFF-BI-10000145","Zipper Ring Binder Pockets","Office Supplies","CA-2015-162761","Standard Class","1.872"
"SC-20575","Sonia Cooley",58,"OFF-BI-10002498","Clear Mylar Reinforcing Strips","Office Supplies","CA-2015-162761","Standard Class","11.214"
"SC-20575","Sonia Cooley",58,"OFF-AR-10001761","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies","CA-2015-162761","Standard Class","37.376"
"TN-21040","Tanja Norvell",37,"TEC-PH-10001817","Wilson Electronics DB Pro Signal Booster","Technology","CA-2016-121377","Standard Class","286.4"
"ZC-21910","Zuschuss Carroll",61,"OFF-AR-10004456","Panasonic KP-4ABK Battery-Operated Pencil Sharpener","Office Supplies","CA-2017-115322","Second Class","43.92"
"NB-18655","Nona Balk",42,"FUR-TA-10001539","Chromcraft Rectangular Conference Tables","Furniture","CA-2016-132066","Standard Class","142.182"
"KH-16330","Katharine Harms",66,"OFF-PA-10003205","Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper","Office Supplies","CA-2017-158120","Standard Class","19.608"
"KH-16330","Katharine Harms",66,"OFF-BI-10002813","Avery Reinforcements for Hole-Punch Pages","Office Supplies","CA-2017-158120","Standard Class","4.158"
"MN-17935","Michael Nguyen",41,"TEC-PH-10002310","Panasonic KX T7731-B Digital phone","Technology","CA-2017-100097","Second Class","979.95"
"MN-17935","Michael Nguyen",41,"FUR-FU-10003623","DataProducts Ampli Magnifier Task Lamp  Black ","Furniture","CA-2017-100097","Second Class","135.3"
"MY-18295","Muhammed Yedwab",25,"OFF-PA-10003424","While you Were Out Message Book  One Form per Page","Office Supplies","CA-2017-167626","Standard Class","8.904"
"MY-18295","Muhammed Yedwab",25,"TEC-AC-10004353","Hypercom P1300 Pinpad","Technology","CA-2017-167626","Standard Class","100.8"
"CS-11950","Carlos Soltero",18,"FUR-FU-10001934","Magnifier Swing Arm Lamp","Furniture","US-2017-126053","First Class","41.96"
"CS-11950","Carlos Soltero",18,"OFF-LA-10003766","Self-Adhesive Removable Labels","Office Supplies","US-2017-126053","First Class","9.45"
"MC-17845","Michael Chen",50,"OFF-AP-10004540","Eureka The Boss Lite 10-Amp Upright Vacuum  Blue","Office Supplies","US-2017-128447","Standard Class","400.8"
"MC-17845","Michael Chen",50,"OFF-BI-10001543","GBC VeloBinder Manual Binding System","Office Supplies","US-2017-128447","Standard Class","28.792"
"SC-20050","Sample Company A",38,"FUR-FU-10004597","Eldon Cleatmat Chair Mats for Medium Pile Carpets","Furniture","US-2014-131275","Standard Class","111"
"SC-20050","Sample Company A",38,"TEC-MA-10001148","Swingline SM12-08 MicroCut Jam Free Shredder","Technology","US-2014-131275","Standard Class","1279.968"
"SC-20050","Sample Company A",38,"OFF-ST-10000078","Tennsco 6- and 18-Compartment Lockers","Office Supplies","US-2014-131275","Standard Class","1856.19"
"SP-20650","Stephanie Phelps",18,"FUR-FU-10001037","DAX Charcoal/Nickel-Tone Document Frame  5 x 7","Furniture","CA-2016-149349","First Class","22.752"
"SC-20440","Shaun Chance",28,"TEC-PH-10001433","Cisco Small Business SPA 502G VoIP phone","Technology","CA-2017-115119","Standard Class","61.542"
"SC-20440","Shaun Chance",28,"OFF-BI-10003007","Premium Transparent Presentation Covers  No Pattern/Clear  8 1/2 x 11","Office Supplies","CA-2017-115119","Standard Class","81.438"
"PR-18880","Patrick Ryan",44,"FUR-FU-10001290","Executive Impressions Supervisor Wall Clock","Furniture","CA-2015-125563","Standard Class","67.36"
"PR-18880","Patrick Ryan",44,"FUR-FU-10000087","Executive Impressions 14 Two-Color Numerals Wall Clock","Furniture","CA-2015-125563","Standard Class","54.528"
"JK-15625","Jim Karlsson",34,"TEC-AC-10002049","Logitech G19 Programmable Gaming Keyboard","Technology","CA-2015-113152","Standard Class","843.9"
"JK-15625","Jim Karlsson",34,"FUR-BO-10002613","Atlantic Metals Mobile 4-Shelf Bookcases  Custom Colors","Furniture","CA-2015-113152","Standard Class","449.568"
"BM-11575","Brendan Murry",22,"OFF-ST-10004950","Acco Perma 3000 Stacking Storage Drawers","Office Supplies","CA-2017-165155","First Class","15.51"
"SM-20950","Suzanne McNair",54,"FUR-CH-10004875","Harbour Creations 67200 Series Stacking Chairs","Furniture","CA-2014-163412","Second Class","192.186"
"KC-16255","Karen Carlisle",23,"OFF-AR-10003190","Newell 32","Office Supplies","CA-2015-159590","First Class","5.76"
"SG-20470","Sheri Gordon",44,"FUR-CH-10000553","Metal Folding Chairs  Beige  4/Carton","Furniture","CA-2014-116190","Standard Class","67.88"
"SG-20470","Sheri Gordon",44,"OFF-LA-10002762","Avery 485","Office Supplies","CA-2014-116190","Standard Class","162.89"
"SG-20470","Sheri Gordon",44,"FUR-FU-10000719","DAX Cubicle Frames  8-1/2 x 11","Furniture","CA-2014-116190","Standard Class","25.71"
"TB-21520","Tracy Blumstein",48,"OFF-ST-10000563","Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies","CA-2014-168473","Standard Class","191.88"
"DV-13045","Darrin Van Huff",31,"FUR-TA-10004289","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Furniture","CA-2017-168389","Standard Class","721.875"
"DV-13045","Darrin Van Huff",31,"TEC-PH-10003555","Motorola HK250 Universal Bluetooth Headset","Technology","CA-2017-168389","Standard Class","73.568"
"DV-13045","Darrin Van Huff",31,"OFF-AR-10001958","Stanley Bostitch Contemporary Electric Pencil Sharpeners","Office Supplies","CA-2017-168389","Standard Class","13.584"
"DV-13045","Darrin Van Huff",31,"FUR-CH-10000225","Global Geo Office Task Chair  Gray","Furniture","CA-2017-168389","Standard Class","64.784"
"SC-20020","Sam Craven",56,"OFF-AP-10002534","3.6 Cubic Foot Counter Height Office Refrigerator","Office Supplies","CA-2014-130421","Standard Class","176.772"
"JB-15400","Jennifer Braxton",39,"OFF-BI-10000301","GBC Instant Report Kit","Office Supplies","CA-2017-142125","Standard Class","38.82"
"JB-15400","Jennifer Braxton",39,"OFF-BI-10003460","Acco 3-Hole Punch","Office Supplies","CA-2017-142125","Standard Class","21.9"
"GH-14425","Gary Hwang",63,"TEC-AC-10001772","Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","Technology","CA-2017-141138","Standard Class","111.79"
"MG-17650","Matthew Grinstein",53,"TEC-PH-10003505","Geemarc AmpliPOWER60","Technology","CA-2017-152135","Second Class","445.44"
"RD-19660","Robert Dilbeck",53,"OFF-LA-10004484","Avery 476","Office Supplies","CA-2016-151974","Standard Class","16.52"
"SN-20560","Skye Norling",65,"OFF-PA-10001593","Xerox 1947","Office Supplies","CA-2017-154102","Standard Class","29.9"
"AH-10690","Anna Haberlin",39,"OFF-BI-10004139","Fellowes Presentation Covers for Comb Binding Machines","Office Supplies","CA-2015-139780","Second Class","116.4"
"MZ-17335","Maria Zettner",29,"OFF-AR-10001315","Newell 310","Office Supplies","CA-2016-114748","Standard Class","1.408"
"MZ-17335","Maria Zettner",29,"FUR-FU-10001488","Tenex 46 x 60 Computer Anti-Static Chairmat  Rectangular Shaped","Furniture","CA-2016-114748","Standard Class","169.568"
"AR-10345","Alex Russell",38,"TEC-PH-10002170","ClearSounds CSC500 Amplified Spirit Phone Corded phone","Technology","US-2014-115189","Second Class","251.964"
"AR-10345","Alex Russell",38,"FUR-TA-10004575","Hon 5100 Series Wood Tables","Furniture","US-2014-115189","Second Class","523.764"
"JF-15295","Jason Fortune-",59,"OFF-PA-10000809","Xerox 206","Office Supplies","CA-2016-163594","First Class","19.44"
"JF-15295","Jason Fortune-",59,"FUR-CH-10000225","Global Geo Office Task Chair  Gray","Furniture","CA-2016-163594","First Class","194.352"
"JF-15295","Jason Fortune-",59,"OFF-BI-10003707","Aluminum Screw Posts","Office Supplies","CA-2016-163594","First Class","36.624"
"DS-13180","David Smith",41,"TEC-PH-10004539","Wireless Extenders zBoost YX545 SOHO Signal Booster","Technology","CA-2016-127243","Standard Class","340.182"
"DS-13180","David Smith",41,"OFF-FA-10004076","Translucent Push Pins by OIC","Office Supplies","CA-2016-127243","Standard Class","12.672"
"DS-13180","David Smith",41,"OFF-BI-10003166","GBC Plasticlear Binding Covers","Office Supplies","CA-2016-127243","Standard Class","6.888"
"DS-13180","David Smith",41,"OFF-ST-10002301","Tennsco Commercial Shelving","Office Supplies","CA-2016-127243","Standard Class","32.544"
"DS-13180","David Smith",41,"FUR-CH-10002647","Situations Contoured Folding Chairs  4/Set","Furniture","CA-2016-127243","Standard Class","347.802"
"BP-11095","Bart Pistole",30,"OFF-BI-10004654","Avery Binding System Hidden Tab Executive Style Index Sets","Office Supplies","CA-2017-161851","First Class","15.57"
"TG-21310","Toby Gnade",68,"OFF-LA-10001175","Avery 514","Office Supplies","CA-2015-110345","Second Class","4.608"
"BT-11395","Bill Tyler",32,"TEC-PH-10001336","Digium D40 VoIP phone","Technology","CA-2014-107769","Standard Class","257.98"
"JF-15190","Jamie Frazer",26,"OFF-ST-10000760","Eldon Fold N Roll Cart System","Office Supplies","US-2017-123862","Second Class","153.78"
"JF-15190","Jamie Frazer",26,"OFF-ST-10002301","Tennsco Commercial Shelving","Office Supplies","US-2017-123862","Second Class","61.02"
"JF-15190","Jamie Frazer",26,"OFF-SU-10004884","Acme Galleria Hot Forged Steel Scissors with Colored Handles","Office Supplies","US-2017-123862","Second Class","110.11"
"JF-15190","Jamie Frazer",26,"OFF-FA-10003112","Staples","Office Supplies","US-2017-123862","Second Class","7.89"
"MK-17905","Michael Kennedy",20,"OFF-BI-10000069","GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","Office Supplies","CA-2017-100580","Standard Class","36.024"
"GG-14650","Greg Guthrie",51,"OFF-AR-10001958","Stanley Bostitch Contemporary Electric Pencil Sharpeners","Office Supplies","US-2017-145597","First Class","54.336"
"MC-18130","Mike Caudle",59,"OFF-ST-10001321","Decoflex Hanging Personal Folder File  Blue","Office Supplies","CA-2014-132787","Standard Class","92.52"
"ML-18265","Muhammed Lee",51,"OFF-AR-10003504","Newell 347","Office Supplies","CA-2015-136224","Same Day","10.272"
"AG-10270","Alejandro Grove",18,"OFF-ST-10000419","Rogers Jumbo File  Granite","Office Supplies","CA-2016-105732","Standard Class","40.74"
"AG-10270","Alejandro Grove",18,"OFF-LA-10004559","Avery 49","Office Supplies","CA-2016-105732","Standard Class","14.4"
"AG-10270","Alejandro Grove",18,"TEC-PH-10001644","BlueLounge Milo Smartphone Stand  White/Metallic","Technology","CA-2016-105732","Standard Class","149.95"
"AG-10270","Alejandro Grove",18,"OFF-SU-10004782","Elite 5 Scissors","Office Supplies","CA-2016-105732","Standard Class","16.9"
"AG-10270","Alejandro Grove",18,"OFF-PA-10002250","Things To Do Today Pad","Office Supplies","CA-2016-105732","Standard Class","17.61"
"AG-10270","Alejandro Grove",18,"OFF-AP-10001394","Harmony Air Purifier","Office Supplies","CA-2016-105732","Standard Class","378"
"AG-10270","Alejandro Grove",18,"OFF-PA-10001838","Adams Telephone Message Book W/Dividers/Space For Phone Numbers  5 1/4X8 1/2  300/Messages","Office Supplies","CA-2016-105732","Standard Class","17.64"
"AG-10270","Alejandro Grove",18,"OFF-ST-10004340","Fellowes Mobile File Cart  Black","Office Supplies","CA-2016-105732","Standard Class","373.08"
"AG-10270","Alejandro Grove",18,"FUR-FU-10003664","Electrix Architects Clamp-On Swing Arm Lamp  Black","Furniture","CA-2016-105732","Standard Class","1336.44"
"AG-10270","Alejandro Grove",18,"TEC-PH-10004897","Mediabridge Sport Armband iPhone 5s","Technology","CA-2016-105732","Standard Class","29.97"
"TT-21070","Ted Trevino",67,"FUR-CH-10000454","Hon Deluxe Fabric Upholstered Stacking Chairs  Rounded Back","Furniture","CA-2017-108035","Standard Class","390.368"
"TT-21070","Ted Trevino",67,"FUR-FU-10004017","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39 x 49","Furniture","CA-2017-108035","Standard Class","101.52"
"LT-16765","Larry Tron",42,"OFF-PA-10000241","IBM Multi-Purpose Copy Paper  8 1/2 x 11  Case","Office Supplies","CA-2017-160031","Second Class","74.352"
"DD-13570","Dorothy Dickinson",32,"OFF-PA-10003016","Adams While You Were Out Message Pads","Office Supplies","CA-2017-147844","Standard Class","15.7"
"DD-13570","Dorothy Dickinson",32,"OFF-AR-10001615","Newell 34","Office Supplies","CA-2017-147844","Standard Class","59.52"
"DD-13570","Dorothy Dickinson",32,"OFF-PA-10002713","Adams Phone Message Book  200 Message Capacity  8 1/16” x 11”","Office Supplies","CA-2017-147844","Standard Class","34.4"
"DB-12970","Darren Budd",42,"FUR-TA-10002958","Bevis Oval Conference Table  Walnut","Furniture","CA-2016-110975","Standard Class","313.176"
"DB-12970","Darren Budd",42,"FUR-CH-10003746","Hon 4070 Series Pagoda Round Back Stacking Chairs","Furniture","CA-2016-110975","Standard Class","866.646"
"DM-12955","Dario Medina",26,"OFF-AP-10003217","Eureka Sanitaire  Commercial Upright","Office Supplies","CA-2014-141649","Same Day","795.408"
"ME-17725","Max Engle",50,"OFF-PA-10001526","Xerox 1949","Office Supplies","CA-2014-124807","Second Class","35.856"
"ME-17725","Max Engle",50,"TEC-AC-10002857","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  1/Pack","Technology","CA-2014-124807","Second Class","23.84"
"TR-21325","Toby Ritter",45,"FUR-FU-10003039","Howard Miller 11-1/2 Diameter Grantwood Wall Clock","Furniture","CA-2016-110009","Standard Class","43.13"
"TR-21325","Toby Ritter",45,"OFF-PA-10002615","Ampad Gold Fibre Wirebound Steno Books  6 x 9  Gregg Ruled","Office Supplies","CA-2016-110009","Standard Class","30.87"
"SH-20395","Shahid Hopkins",66,"OFF-SU-10002573","Acme 10 Easy Grip Assistive Scissors","Office Supplies","CA-2017-168172","Standard Class","70.12"
"CB-12535","Claudia Bergmann",63,"FUR-BO-10004015","Bush Andora Bookcase  Maple/Graphite Gray Finish","Furniture","CA-2015-100146","Standard Class","509.9575"
"CB-12535","Claudia Bergmann",63,"FUR-FU-10001979","Dana Halogen Swing-Arm Architect Lamp","Furniture","CA-2015-100146","Standard Class","122.91"
"CB-12535","Claudia Bergmann",63,"FUR-CH-10003833","Novimex Fabric Task Chair","Furniture","CA-2015-100146","Standard Class","97.568"
"CB-12535","Claudia Bergmann",63,"FUR-CH-10004495","Global Leather and Oak Executive Chair  Black","Furniture","CA-2015-100146","Standard Class","722.352"
"ML-17410","Maris LaWare",30,"OFF-LA-10001613","Avery File Folder Labels","Office Supplies","CA-2017-152079","First Class","11.52"
"JG-15310","Jason Gross",61,"FUR-FU-10003247","36X48 HARDFLOOR CHAIRMAT","Furniture","CA-2016-129728","Standard Class","167.84"
"JS-15880","John Stevenson",60,"FUR-TA-10004442","Riverside Furniture Stanwyck Manor Table Series","Furniture","CA-2014-121769","Standard Class","172.11"
"AG-10270","Alejandro Grove",18,"TEC-AC-10001314","Case Logic 2.4GHz Wireless Keyboard","Technology","CA-2014-103058","First Class","99.98"
"MG-17890","Michael Granlund",31,"TEC-PH-10001619","LG G3","Technology","CA-2017-121125","Standard Class","156.792"
"MG-17890","Michael Granlund",31,"TEC-AC-10002323","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Technology","CA-2017-121125","Standard Class","35.36"
"MG-17890","Michael Granlund",31,"FUR-FU-10000820","Tensor Brushed Steel Torchiere Floor Lamp","Furniture","CA-2017-121125","Standard Class","13.592"
"SC-20770","Stewart Carmichael",18,"FUR-CH-10004287","SAFCO Arco Folding Chair","Furniture","US-2016-114013","Second Class","386.68"
"SC-20770","Stewart Carmichael",18,"TEC-AC-10000474","Kensington Expert Mouse Optical USB Trackball for PC or Mac","Technology","US-2016-114013","Second Class","379.96"
"SC-20770","Stewart Carmichael",18,"TEC-PH-10001494","Polycom CX600 IP Phone VoIP phone","Technology","US-2016-114013","Second Class","539.91"
"SC-20770","Stewart Carmichael",18,"OFF-PA-10004996","Speediset Carbonless Redi-Letter 7 x 8 1/2","Office Supplies","US-2016-114013","Second Class","41.24"
"SC-20770","Stewart Carmichael",18,"OFF-BI-10004318","Ibico EB-19 Dual Function Manual Binding System","Office Supplies","US-2016-114013","Second Class","51.897"
"SC-20770","Stewart Carmichael",18,"OFF-ST-10002574","SAFCO Commercial Wire Shelving  Black","Office Supplies","US-2016-114013","Second Class","552.56"
"SC-20770","Stewart Carmichael",18,"OFF-BI-10002353","GBC VeloBind Cover Sets","Office Supplies","US-2016-114013","Second Class","23.16"
"SC-20770","Stewart Carmichael",18,"OFF-ST-10003641","Space Solutions Industrial Galvanized Steel Shelving.","Office Supplies","US-2016-114013","Second Class","126.08"
"SC-20770","Stewart Carmichael",18,"TEC-MA-10001148","Swingline SM12-08 MicroCut Jam Free Shredder","Technology","US-2016-114013","Second Class","449.1"
"BS-11755","Bruce Stewart",59,"OFF-AP-10000026","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","Office Supplies","CA-2017-135069","Standard Class","195.104"
"BS-11755","Bruce Stewart",59,"FUR-FU-10003878","Linden 10 Round Wall Clock  Black","Furniture","CA-2017-135069","Standard Class","36.672"
"LC-17140","Logan Currie",22,"FUR-CH-10001146","Global Value Mid-Back Managers Chair  Gray","Furniture","CA-2016-101693","Second Class","85.246"
"LC-17140","Logan Currie",22,"FUR-FU-10003919","Eldon Executive Woodline II Cherry Finish Desk Accessories","Furniture","CA-2016-101693","Second Class","32.712"
"MH-17440","Mark Haberlin",47,"OFF-BI-10000605","Acco Pressboard Covers with Storage Hooks  9 1/2 x 11  Executive Red","Office Supplies","US-2014-164763","Standard Class","11.43"
"MH-17440","Mark Haberlin",47,"OFF-BI-10000309","GBC Twin Loop Wire Binding Elements  9/16 Spine  Black","Office Supplies","US-2014-164763","Standard Class","30.44"
"MH-17440","Mark Haberlin",47,"OFF-PA-10003349","Xerox 1957","Office Supplies","US-2014-164763","Standard Class","12.96"
"MH-17440","Mark Haberlin",47,"OFF-PA-10003063","EcoTones Memo Sheets","Office Supplies","US-2014-164763","Standard Class","16"
"MH-17440","Mark Haberlin",47,"OFF-AP-10003971","Belkin 6 Outlet Metallic Surge Strip","Office Supplies","US-2014-164763","Standard Class","32.67"
